stop_id,stop_name,stop_lat,stop_lon
"de:14522:60326:2:2","Mittweida, Bahnhof","50.9870367882205","12.9603629150629"
"de:14522:60327:0:BO","Dreiwerden, Str z Zschopautal","50.9673367299004","13.0123035047979"
"de:14522:60327:0:BW","Dreiwerden, Str z Zschopautal","50.9675686769898","13.012016043907"
"de:14522:60328:0:BO","Schönborn, Post","50.9636480497978","13.0185018802592"
"de:14522:60328:0:BW","Schönborn, Post","50.9638913306665","13.0184479813422"
"de:14522:60329:0:BN","Seifersbach, Sonnenhof","50.9665503640757","13.0235953279209"
"de:14522:60329:0:BS","Seifersbach, Sonnenhof","50.9666917977598","13.023819906742"
"de:14522:60330:0:BO","Seifersbach, Marienmühle","50.968818908427","13.0278443592154"
"de:14522:60330:0:BW","Seifersbach, Marienmühle","50.9687510234211","13.0270179091539"
"de:14522:60331:0:BO","Seifersbach, Rathaus","50.9720320185512","13.0340068020653"
"de:14522:60331:0:BW","Seifersbach, Rathaus","50.9717944370327","13.0333779813663"
"de:14522:60332:0:BN","Sachsenburg, Abzw Irbersdorf","50.9473623084295","13.041265189562"
"de:14522:60332:0:BS","Sachsenburg, Abzw Irbersdorf","50.9468133150124","13.0407890824613"
"de:14522:60333:0:BN","Sachsenburg, Gh Reinhardt","50.9414871763503","13.0392888959367"
"de:14522:60333:0:BS","Sachsenburg, Gh Reinhardt","50.9415494407946","13.0393068622423"
"de:14522:60334:0:BN","Sachsenburg, Fischerschänke","50.9321748730686","13.0293355625872"
"de:14522:60334:0:BS","Sachsenburg, Fischerschänke","50.9320616421014","13.029632006631"
"de:14522:60336:0:BO","Ottendorf, Oberdorf","50.928715542589","12.9471486972317"
"de:14522:60336:0:BW","Ottendorf, Oberdorf","50.9286702468665","12.9469331015635"
"de:14522:60337:0:BO1","Oberlichtenau, Gasthof","50.9048499127862","12.9774398886164"
"de:14522:60337:0:BO2","Oberlichtenau, Gasthof","50.9052521166092","12.9796497442157"
"de:14522:60337:0:BW1","Oberlichtenau, Gasthof","50.9048895668386","12.9773590402408"
"de:14522:60337:0:BW2","Oberlichtenau, Gasthof","50.905257781427","12.9792365191849"
"de:14522:60338:0:BO","Ottendorf, Abzw Bhfstr","50.9322597961131","12.9568145696902"
"de:14522:60338:0:BW","Ottendorf, Abzw Bhfstr","50.9322881037602","12.9566888055504"
"de:14522:60339:0:BN","Ottendorf, Kalkhäuser","50.9223340731011","12.9821021449416"
"de:14522:60339:0:BS","Ottendorf, Kalkhäuser","50.9223963631916","12.9820482460246"
"de:14522:60340:0:BO","Mittweida, Auenblickstr","50.9905143972257","12.9885700149882"
"de:14522:60340:0:BW","Mittweida, Auenblickstr","50.9911081093089","12.9896030775651"
"de:14522:60341:0:BN","Mittweida, Lindenhöhe","50.9961967584835","12.9969692628959"
"de:14522:60341:0:BS","Mittweida, Lindenhöhe","50.9961628360032","12.9968255324504"
"de:14522:60342:0:BO","Weißthal","51.0031842607123","12.9943371991131"
"de:14522:60342:0:BW","Weißthal","51.0025963560878","12.9957026383451"
"de:14522:60343:0:BN","Ringethal, Sportplatz","51.0049479298851","12.9941485529034"
"de:14522:60343:0:BW","Ringethal, Sportplatz","51.0054227524369","12.994624660004"
"de:14522:60344:0:BN","Ringethal, Lutherlinde","51.0063554254428","12.9987928429229"
"de:14522:60344:0:BO","Ringethal, Lutherlinde","51.0058240867561","12.9999606527924"
"de:14522:60344:0:BS","Ringethal, Lutherlinde","51.0063554254428","12.9986401293246"
"de:14522:60344:0:BW","Ringethal, Lutherlinde","51.0061010619373","12.9993048826349"
"de:14522:60345:0:BN","Sachsenburg, Abzweig Schloss","50.9379492868657","13.0345457912358"
"de:14522:60345:0:BS","Sachsenburg, Abzweig Schloss","50.9376322788274","13.0341684988165"
"de:14522:60346:0:BS","Greifendorf, Kirche","51.0253326601425","13.114244323254"
"de:14522:60347:0:BO","Mittweida, Staubecken","50.9843449965211","13.0335576444232"
"de:14522:60347:0:BW","Mittweida, Staubecken","50.9843732724552","13.0332522172265"
"de:14522:60348:0:BN","Weinsdorf, Teich","50.9973274936375","13.0230293892918"
"de:14522:60348:0:BW","Weinsdorf, Teich","50.9975988659745","13.0221400571604"
"de:14522:60349:0:BN","Niederrossau, Auenweg","51.0011209087875","13.036135809289"
"de:14522:60349:0:BW","Niederrossau, Auenweg","51.0012000527456","13.0364502196384"
"de:14522:60350:0:BO","Niederrossau, ehem Gasthof","50.9993175205866","13.0430169043663"
"de:14522:60350:0:BW","Niederrossau, ehem Gasthof","50.9994645078286","13.0429091065322"
"de:14522:60351:0:BO","Niederrossau, Gemeindeverwaltung","50.9973161864224","13.0504549549198"
"de:14522:60351:0:BW","Niederrossau, Gemeindeverwaltung","50.9974575264137","13.0506436011295"
"de:14522:60352:0:BO","Niederrossau, Neubau","50.9975536373619","13.0600309958499"
"de:14522:60352:0:BW","Niederrossau, Neubau","50.9978193548297","13.0608215133"
"de:14522:60353:0:BO","Oberrossau, Schmiede","50.9980794172609","13.0685919405087"
"de:14522:60353:0:BW","Oberrossau, Schmiede","50.9981585664072","13.0685380415917"
"de:14522:60354:0:BO","Oberrossau, Gasthof","50.9939352055139","13.0791740945571"
"de:14522:60354:0:BW","Oberrossau, Gasthof","50.9938334330388","13.0795603701293"
"de:14522:60355:0:BN","Oberrossau, Ortsausgang","50.9896436057654","13.0886513208059"
"de:14522:60355:0:BO","Oberrossau, Ortsausgang","50.9890951118492","13.0883099609979"
"de:14522:60355:0:BS","Oberrossau, Ortsausgang","50.9895870603006","13.08875911864"
"de:14522:60355:0:BW","Oberrossau, Ortsausgang","50.9891233848899","13.0885525061246"
"de:14522:60356:0:BN","Hainichen, Mühlstr","50.9719980784087","13.1237305326556"
"de:14522:60357:0:BN","Hainichen, Landtechnik","50.9669576919201","13.1304229815233"
"de:14522:60357:0:BS","Hainichen, Landtechnik","50.967110438941","13.1300456891039"
"de:14522:60358:0:BN","Cunnersdorf, Ortseingang","50.9580861885263","13.1367830537357"
"de:14522:60358:0:BS","Cunnersdorf, Ortseingang","50.9594724725996","13.1368459358056"
"de:14522:60359:0:BO","Cunnersdorf, Abzw Freiberg","50.9551946629366","13.1429185471271"
"de:14522:60359:0:BW","Cunnersdorf, Abzw Freiberg","50.9553531073543","13.1429005808214"
"de:14522:60360:0:BO","Mobendorf, Ziegerhäuser","50.9572883491456","13.1585402499201"
"de:14522:60360:0:BS","Mobendorf, Ziegerhäuser","50.9584200321451","13.1595104304271"
"de:14522:60360:0:BW","Mobendorf, Ziegerhäuser","50.957163862333","13.1587019466713"
"de:14522:60361:0:BN","Riechberg, Ortseingang","50.946558625143","13.1826689984549"
"de:14522:60361:0:BS","Riechberg, Ortseingang","50.9464227899755","13.1827947625947"
"de:14522:60362:0:BN","Riechberg, Abzw Bockendorf","50.9435022378669","13.1851393654866"
"de:14522:60363:0:BN","Riechberg, Postschänke","50.9407513175103","13.1852471633207"
"de:14522:60364:0:BS","Riechberg, Wendeschleife","50.936466123518","13.1825971332322"
"de:14522:60366:0:BO","Hainichen, Schulbushst Poststr","50.9700125369048","13.1233262907777"
"de:14522:60367:0:BN","Riechberg, Striegistalstr","50.9444814356666","13.1861275122993"
"de:14522:60367:0:BS","Riechberg, Striegistalstr","50.9445889763645","13.1860197144652"
"de:14522:60368:0:BN","Seifersbach, Kirche","50.9713814948348","13.0366837816123"
"de:14522:60368:0:BS","Seifersbach, Kirche","50.9714720030279","13.0362705565816"
"de:14522:60370:0:BW","Kriebstein, Am Parkplatz","51.0409697590192","13.0053685108036"
"de:14522:60371:0:BN","Frankenberg, Kaufland","50.9137995423477","13.0289762364735"
"de:14522:60373:0:BO","Frankenberg, An der Landstr","50.9085489240068","13.083054816585"
"de:14522:60373:0:BW","Frankenberg, An der Landstr","50.9086338901833","13.0841238117733"
"de:14522:60374:0:BO","Frankenberg, Obere Humboldtstr","50.9113244055572","13.0416155325228"
"de:14522:60374:0:BW","Frankenberg, Obere Humboldtstr","50.9113413977917","13.0417143472041"
"de:14522:60375:0:BO","Riechberg, Zum Steinberg","50.942296607623","13.1932870851147"
"de:14522:60375:0:BW","Riechberg, Zum Steinberg","50.9423249091608","13.193385899796"
"de:14522:60376:0:BO","Schweikershain, Bahnhof Str n Beerwalde","51.0335077699367","12.9519726503081"
"de:14522:60376:0:BW","Schweikershain, Bahnhof Str n Beerwalde","51.0335981570091","12.9519367176967"
"de:14522:60377:0:BO","Beerwalde, Wartehalle","51.0394842355011","12.9705947261505"
"de:14522:60377:0:BW","Beerwalde, Wartehalle","51.0395859078306","12.9705677766919"
"de:14522:60378:0:BN","Höfchen, Wartehalle","51.0366373196893","12.9920734445968"
"de:14522:60378:0:BS","Höfchen, Wartehalle","51.0366825101954","12.9919566636098"
"de:14522:60379:0:BN","Kriebstein, Wendeschleife","51.0424439386916","13.011845364003"
"de:14522:60380:0:BO","Lauenhain, Dorfstr","51.001250930933","12.9634710859464"
"de:14522:60381:0:BN","Altmittweida, Wende","50.9655886036036","12.9779698946341"
"de:14522:60383:0:BO","Erlau, Bahnzugang","51.0074237369345","12.9406448945738"
"de:14522:60383:0:BW","Erlau, Bahnzugang","51.0075933079245","12.9408874397005"
"de:14522:60384:0:BO","Erlau, Feuerwehr","51.006485432918","12.9255352314928"
"de:14522:60384:0:BW","Erlau, Feuerwehr","51.0065136953645","12.9250231917807"
"de:14522:60385:0:BO","Neugepülzig, Schäferei","51.0163084220098","12.8977683060568"
"de:14522:60385:0:BW","Neugepülzig, Schäferei","51.0163027707155","12.897471862013"
"de:14522:60386:0:BN","Naundorf, Landtechnik","51.0215638275185","12.8804128547652"
"de:14522:60386:0:BS","Naundorf, Landtechnik","51.0215581768647","12.8803499726953"
"de:14522:60387:0:BN","Neugepülzig, Winterschänke","51.0156415645314","12.8788767356291"
"de:14522:60387:0:BO","Neugepülzig, Winterschänke","51.014827759362","12.8788408030177"
"de:14522:60387:0:BW","Neugepülzig, Winterschänke","51.0148786226035","12.879397758494"
"de:14522:60388:0:BN","Zetteritz, Gh Linde","51.0198290444666","12.8551971447364"
"de:14522:60388:0:BS","Zetteritz, Gh Linde","51.0199364107743","12.8550534142909"
